name,ingredients,duration,difficulty,img_url,ingredients_processed,removed_stopwords,cleaned_ingredients
Layered Poppy Seed Pastries,"['teaspoon baking powder', 'cup softened butter cut into cubes', 'whl egg plus', 'egg yolk', 'egg yolk mixed with', 'cups flour plus more', 'Grated zest of  lemon', 'cup warm milk', 'ounces can poppy seed filling - ( ½ ea)', 'teaspoon salt', 'dsh sugar', 'cup sugar', 'teaspoon vanilla extract', 'pound ground walnuts', 'cup cold water', 'pkt dry yeast - ( oz)']",45,Very hard,https://spoonacular.com/recipeImages/649361-556x370.jpg,"['teaspoon baking powder', 'cup softened butter cut into cubes', 'whl egg plus', 'egg yolk', 'egg yolk mixed with', 'cups flour plus more', 'grated zest of  lemon', 'cup warm milk', 'ounces can poppy seed filling - ( ½ ea)', 'teaspoon salt', 'dsh sugar', 'cup sugar', 'teaspoon vanilla extract', 'pound ground walnuts', 'cup cold water', 'pkt dry yeast - ( oz)']",[],"['butter', 'egg', 'egg', 'egg', 'flour', 'lemon', 'salt', 'sugar', 'sugar', 'walnuts', 'yeast']"
Lebanese Kibbeh,"['cup Bulgur wheat', 'pound Finely minced lean lamb, (or beef)', 'large Onion, grated', 'tablespoon Melted butter', 'Salt & fresh ground black pepper, to taste', 'sprg mint, for garnish', 'tablespoons Oil', 'Onion, finely chopped', 'ounces Minced lamb or veal', 'cup Pine nuts', 'teaspoon Ground allspice', 'cups Greek yogurt', 'Cloves garlic, crushed', 'tablespoon Chopped fresh mint']",45,Very hard,https://spoonacular.com/recipeImages/649403-556x370.jpg,"['cup bulgur wheat', 'pound finely minced lean lamb (or beef)', 'large onion grated', 'tablespoon melted butter', 'salt & fresh ground black pepper to taste', 'sprg mint for garnish', 'tablespoons oil', 'onion finely chopped', 'ounces minced lamb or veal', 'cup pine nuts', 'teaspoon ground allspice', 'cups greek yogurt', 'cloves garlic crushed', 'tablespoon chopped fresh mint']",[],"['lamb, beef', 'onion', 'butter', 'salt, pepper', 'onion', 'lamb, veal', 'yogurt', 'garlic']"
Lebanese Tabouleh,"['tablespoons cooked bulgur wheat', 'cups flat leaf parsley, about one bushel', 'tablespoon fresh mint', 'tablespoons green onions, finely chopped', 'Juice from lemon', 'tablespoons olive oil', 'cup roma tomatoes, finely chopped']",45,Easy,https://spoonacular.com/recipeImages/649411-556x370.jpg,"['tablespoons cooked bulgur wheat', 'cups flat leaf parsley about one bushel', 'tablespoon fresh mint', 'tablespoons green onions finely chopped', 'juice from lemon', 'tablespoons olive oil', 'cup roma tomatoes finely chopped']",[],"['parsley', 'onions', 'lemon', 'tomatoes']"
Lemonade Bundt Cake,"['eggs', '( oz.) package instant lemon pudding mix', '(. oz.) package lemon cake mix', 'cup frozen lemonade concentrate thawed', 'to   cups powdered sugar', 'cup sour cream', 'teaspoons vegetable oil', 'water to cover, then drained']",45,Easy,https://spoonacular.com/recipeImages/649856-556x370.jpg,"['eggs', '( oz) package instant lemon pudding mix', '( oz) package lemon cake mix', 'cup frozen lemonade concentrate thawed', 'to   cups powdered sugar', 'cup sour cream', 'teaspoons vegetable oil', 'water to cover then drained']",[],"['eggs', 'lemon', 'lemon', 'lemonade', 'sugar', 'cream']"
Lemon and Honey Chicken,"['large chicken jointed into - pieces or chicken thighs', 'Sea salt and black pepper', 'tablespoons olive oil', 'cloves of garlic, halved horizontally', 'Few thyme sprigs', 'Splash of red wine vinegar', 'tablespoons dark soy sauce', 'tablespoons honey', 'lemon, finely sliced', 'Bunch of flat leaf parsley, chopped']",45,Moderate,https://spoonacular.com/recipeImages/649503-556x370.jpg,"['large chicken jointed into - pieces or chicken thighs', 'sea salt and black pepper', 'tablespoons olive oil', 'cloves of garlic halved horizontally', 'few thyme sprigs', 'splash of red wine vinegar', 'tablespoons dark soy sauce', 'tablespoons honey', 'lemon finely sliced', 'bunch of flat leaf parsley chopped']",[],"['chicken, chicken', 'salt, pepper', 'garlic', 'thyme', 'honey', 'lemon', 'parsley']"
Lemon and pepper veal cutlets,"['¼ tsp black pepper', 'g Butter, softened', 'Tbs corn flour', '½ cup cream', 'tsp fresh rosemary, chopped', '½ cup lemon juice', 'tsp grated lemon rind', 'cup Olive oil', 'tsp cracked black pepper', '½ tsp salt', '½ cup sour cream', 'veal cutlets']",45,Very easy,https://spoonacular.com/recipeImages/649502-556x370.jpg,"['¼ tsp black pepper', 'g butter softened', 'tbs corn flour', '½ cup cream', 'tsp fresh rosemary chopped', '½ cup lemon juice', 'tsp grated lemon rind', 'cup olive oil', 'tsp cracked black pepper', '½ tsp salt', '½ cup sour cream', 'veal cutlets']",[],"['pepper', 'butter', 'flour', 'cream', 'rosemary', 'lemon', 'lemon', 'pepper', 'salt', 'cream', 'veal']"
Lemon and Strawberry Loaf,"['g Butter, softened', 'g ( cup) Sugar', 'Large eggs', 'g ( cup) Self raising flour', 'g ( cup) Dessicated coconut', 'ml ( cup) Natural yoghurt', 'finely grated rind and juice of  lemon (-g lemon juice)', 'g Fresh strawberries, cut into quarters']",45,Easy,https://spoonacular.com/recipeImages/649504-556x370.jpg,"['g butter softened', 'g ( cup) sugar', 'large eggs', 'g ( cup) self raising flour', 'g ( cup) dessicated coconut', 'ml ( cup) natural yoghurt', 'finely grated rind and juice of  lemon (-g lemon juice)', 'g fresh strawberries cut into quarters']",[],"['butter', 'sugar', 'eggs', 'flour', 'lemon, lemon', 'strawberries']"
Lemon Bars,"['tablespoons butter or margarine melted', 'ounces cream cheese', 'cups flour', 'reg. size containers lemon pudding', 'cups milk', 'ounces container Cool Whip', 'cup chopped nuts', 'cup powdered sugar']",45,Easy,https://spoonacular.com/recipeImages/649514-556x370.jpg,"['tablespoons butter or margarine melted', 'ounces cream cheese', 'cups flour', 'reg size containers lemon pudding', 'cups milk', 'ounces container cool whip', 'cup chopped nuts', 'cup powdered sugar']",[],"['butter', 'cream, cheese', 'flour', 'lemon', 'sugar']"
Lemon Blondies with Lemon Glaze,"['teaspoon Butter', 'eggs', 'cups Sifted all-purpose flour', 'cups granulated sugar', 'tablespoons fresh lemon juice', 'finely grated zest of  lemon', 'cup powdered sugar', 'pinch of salt']",45,Moderate,https://spoonacular.com/recipeImages/649518-556x370.jpg,"['teaspoon butter', 'eggs', 'cups sifted all-purpose flour', 'cups granulated sugar', 'tablespoons fresh lemon juice', 'finely grated zest of  lemon', 'cup powdered sugar', 'pinch of salt']",[],"['butter', 'eggs', 'flour', 'sugar', 'lemon', 'lemon', 'sugar', 'salt']"
Lemon Brunch Cake,"['cups all purpose flour', 'teaspoons baking powder', 'cup Butter or margarine', 'Eggs', 'cup Lemon juice', 'tablespoons lemon juice', 'tablespoon Grated lemon rind', 'tablespoons Lukewarm milk', 'cups powdered sugar', 'salt, pepper', 'cups sugar']",45,Easy,https://spoonacular.com/recipeImages/649532-556x370.jpg,"['cups all purpose flour', 'teaspoons baking powder', 'cup butter or margarine', 'eggs', 'cup lemon juice', 'tablespoons lemon juice', 'tablespoon grated lemon rind', 'tablespoons lukewarm milk', 'cups powdered sugar', 'salt pepper', 'cups sugar']",[],"['flour', 'butter', 'eggs', 'lemon', 'lemon', 'lemon', 'sugar', 'salt, pepper', 'sugar']"
Lemon Chickpea & Tomato Stew,"['bay leaves- broken', 'ounces cans chickpeas, drained and rinsed', 'cups chicken broth', 'teaspoon crushed red pepper', 'Clove garlic, chopped', 'Minced garlic cloves', 'Fresno or Jalapeno chili seeded, stemmed& minced', 'tablespoons fresh lemon juice&  tsp lemon zest', 'tablespoon Olive oil', 'teaspoons dried oregano, crumbled', 'Salt& Pepper', 'Shallot, chopped', 'cups fresh chard or spinach loosely chopped', 'cups Oven Dried tomatoes coarsely chopped,']",45,Moderate,https://spoonacular.com/recipeImages/649560-556x370.jpg,"['bay leaves- broken', 'ounces cans chickpeas drained and rinsed', 'cups chicken broth', 'teaspoon crushed red pepper', 'clove garlic chopped', 'minced garlic cloves', 'fresno or jalapeno chili seeded stemmed& minced', 'tablespoons fresh lemon juice&  tsp lemon zest', 'tablespoon olive oil', 'teaspoons dried oregano crumbled', 'salt& pepper', 'shallot chopped', 'cups fresh chard or spinach loosely chopped', 'cups oven dried tomatoes coarsely chopped']",[],"['chickpeas', 'chicken', 'pepper', 'garlic', 'garlic', 'lemon, lemon', 'oregano', 'salt&, pepper', 'spinach', 'tomatoes']"
Lemon Coconut Granola,"['cup coconut oil', 'cup desiccated coconut', 'cup dried currants (or other dried fruit)', 'cup flax seeds', 'cup honey', 'Juice of  lemons', 'Peel of  lemon', 'cup chopped nuts (almonds, hazelnuts, pistachios)', 'cups rolled oats']",45,Hard,https://spoonacular.com/recipeImages/649567-556x370.jpg,"['cup coconut oil', 'cup desiccated coconut', 'cup dried currants (or other dried fruit)', 'cup flax seeds', 'cup honey', 'juice of  lemons', 'peel of  lemon', 'cup chopped nuts (almonds hazelnuts pistachios)', 'cups rolled oats']",[],"['honey', 'lemons', 'lemon', 'pistachios', 'oats']"
Lemon Curd Cheesecake,"['grams cream cheese', 'grams Digestive biscuits crumbs', 'egg +  egg yolk, lightly beaten', 'grams gelatin (dissolve in ml water)', 'cup lemon curd (store bought or homemade, see below)', 'tablespoon Add  lemon juice for stronger lemony taste', 'tablespoons lemon juice', 'tablespoon Finely grated lemon zest', 'cup sugar', 'ounces Unsalted butter, ( tablespoons)', 'mls whipping cream']",45,Very hard,https://spoonacular.com/recipeImages/649598-556x370.jpg,"['grams cream cheese', 'grams digestive biscuits crumbs', 'egg +  egg yolk lightly beaten', 'grams gelatin (dissolve in ml water)', 'cup lemon curd (store bought or homemade see below)', 'tablespoon add  lemon juice for stronger lemony taste', 'tablespoons lemon juice', 'tablespoon finely grated lemon zest', 'cup sugar', 'ounces unsalted butter ( tablespoons)', 'mls whipping cream']",[],"['cream, cheese', 'egg, egg', 'lemon', 'lemon, lemony', 'lemon', 'lemon', 'sugar', 'unsalted, butter', 'cream']"
Lemon Fish with Sweet Potatoes,"['tablespoon of melted butter', 'Chili pepper', 'Coconut Sauce', 'cup of Coconut milk', 'Croaker Fish Fillet', 'garlic clove', 'seasoning cube', 'Half of a seasoning cube', 'lemon slice', 'bulb of Red Onion', 'Sprinkle of Parsley', 'tablespoon of pepper soup spice', 'large Sweet Potato', 'teaspoon of vegetable Oil']",45,Hard,https://spoonacular.com/recipeImages/716369-556x370.jpg,"['tablespoon of melted butter', 'chili pepper', 'coconut sauce', 'cup of coconut milk', 'croaker fish fillet', 'garlic clove', 'seasoning cube', 'half of a seasoning cube', 'lemon slice', 'bulb of red onion', 'sprinkle of parsley', 'tablespoon of pepper soup spice', 'large sweet potato', 'teaspoon of vegetable oil']",[],"['butter', 'pepper', 'fish', 'garlic', 'lemon', 'onion', 'parsley', 'pepper', 'potato']"
Lemon - Garlic Chicken,"['whole chicken breasts, split in half', 'tablespoon fresh mint or  tsp. dried mint', 'teaspoon Chopped garlic', 'cup fresh lemon juice', 'tablespoons olive oil', 'Salt and pepper to taste']",45,Very hard,https://spoonacular.com/recipeImages/649487-556x370.jpg,"['whole chicken breasts split in half', 'tablespoon fresh mint or  tsp dried mint', 'teaspoon chopped garlic', 'cup fresh lemon juice', 'tablespoons olive oil', 'salt and pepper to taste']",[],"['chicken', 'garlic', 'lemon', 'salt, pepper']"
Lemon Mint Sorbet,"['cups water', 'cups sugar', 'Zest of large lemons', 'cups fresh mint leaves, finely minced and divided', 'cups fresh lemon juice', 'cup limoncello', 'teaspoon kosher salt']",45,Very hard,https://spoonacular.com/recipeImages/649690-556x370.jpg,"['cups water', 'cups sugar', 'zest of large lemons', 'cups fresh mint leaves finely minced and divided', 'cups fresh lemon juice', 'cup limoncello', 'teaspoon kosher salt']",[],"['sugar', 'lemons', 'lemon', 'salt']"
Lemon Pilaf Chicken,"['cups broccoli flowerets', 'cups cooked chicken chopped', 'tablespoons fresh lemon juice', 'teaspoon grated lemon peel', 'tablespoon olive oil', 'pkt Near East Rice Pilaf see note']",45,Very easy,https://spoonacular.com/recipeImages/649733-556x370.jpg,"['cups broccoli flowerets', 'cups cooked chicken chopped', 'tablespoons fresh lemon juice', 'teaspoon grated lemon peel', 'tablespoon olive oil', 'pkt near east rice pilaf see note']",[],"['broccoli', 'chicken', 'lemon', 'lemon', 'rice']"
Lemon Poppy Seed Muffins,"['large eggs', '.oz. box lemon instant pudding mix', 'box lemon cake mix', 'Tbsp. poppy seeds', '¼ cup vegetable oil', 'cup boiling water']",20,Moderate,https://spoonacular.com/recipeImages/1003210-556x370.jpg,"['large eggs', 'oz box lemon instant pudding mix', 'box lemon cake mix', 'tbsp poppy seeds', '¼ cup vegetable oil', 'cup boiling water']",[],"['eggs', 'lemon', 'lemon']"
Lemon Quick Bread,"['cup Greek Non Fat Plain Yogurt', 'tsp. baking powder', 'tsp. baking soda', 'eggs or egg substitute', 'cup plus  tbsp. granulated sugar', 'tsp. lemon extract', 'cup fresh lemon juice, about  lemons', 'teaspoon lemon peel, grated (about  lemons)', 'teaspoon salt', 'pound sugar', 'tsp vanilla extract', 'cup whole wheat pastry flour']",45,Moderate,https://spoonacular.com/recipeImages/649755-556x370.jpg,"['cup greek non fat plain yogurt', 'tsp baking powder', 'tsp baking soda', 'eggs or egg substitute', 'cup plus  tbsp granulated sugar', 'tsp lemon extract', 'cup fresh lemon juice about  lemons', 'teaspoon lemon peel grated (about  lemons)', 'teaspoon salt', 'pound sugar', 'tsp vanilla extract', 'cup whole wheat pastry flour']",[],"['yogurt', 'eggs, egg', 'sugar', 'lemon', 'lemon, lemons', 'lemon, lemons', 'salt', 'sugar', 'flour']"
Lemon Ricotta Blueberry Pancakes,"['teaspoons baking powder', ""cups Driscoll's Blueberries plus more for garnish (optional)"", 'large eggs', 'cup Flour', 'lemon, zested', 'cup low-fat (%) milk', 'cup part-skim ricotta', 'Salt to taste', 'cup  ½ sugar, plus tablespoon', 'teaspoon vanilla extract']",45,Very easy,https://spoonacular.com/recipeImages/649762-556x370.jpg,"['teaspoons baking powder', ""cups driscoll's blueberries plus more for garnish (optional)"", 'large eggs', 'cup flour', 'lemon zested', 'cup low-fat (%) milk', 'cup part-skim ricotta', 'salt to taste', 'cup  ½ sugar plus tablespoon', 'teaspoon vanilla extract']",[],"['eggs', 'flour', 'lemon', 'salt', 'sugar']"
Lemon Scented Polenta Pancakes with Blueberry Thyme Syrup,"['cup all purpose flour', 'teaspoon baking powder', 'cups blueberries, fresh or frozen', 'cup butter or margarine', 'cup cornmeal', 'egg', 'sprigs fresh thyme', 'tablespoons Honey', 'zest of  lemon', 'cup maple syrup', 'cups milk', 'teaspoon salt', 'teaspoon vanilla extract', 'cups Water']",45,Moderate,https://spoonacular.com/recipeImages/649777-556x370.jpg,"['cup all purpose flour', 'teaspoon baking powder', 'cups blueberries fresh or frozen', 'cup butter or margarine', 'cup cornmeal', 'egg', 'sprigs fresh thyme', 'tablespoons honey', 'zest of  lemon', 'cup maple syrup', 'cups milk', 'teaspoon salt', 'teaspoon vanilla extract', 'cups water']",[],"['flour', 'butter', 'egg', 'thyme', 'honey', 'lemon', 'syrup', 'salt']"
Lemon & Sour Cream Pound Cake,"['cup whole wheat pastry flour', 'cup unbleached all-purpose flour', 'teaspoon baking soda', 'teaspoon baking powder', 'teaspoon salt', 'cup butter, at room temperature', 'cups organic sugar from cane juice', 'large eggs', 'teaspoon vanilla extract', 'grated zest of  lemon', 'cup sour cream']",45,Hard,https://spoonacular.com/recipeImages/649483-556x370.jpg,"['cup whole wheat pastry flour', 'cup unbleached all-purpose flour', 'teaspoon baking soda', 'teaspoon baking powder', 'teaspoon salt', 'cup butter at room temperature', 'cups organic sugar from cane juice', 'large eggs', 'teaspoon vanilla extract', 'grated zest of  lemon', 'cup sour cream']",[],"['flour', 'flour', 'salt', 'butter', 'sugar', 'eggs', 'lemon', 'cream']"
Lemon square bars,"['teaspoon baking powder', ""cup Confectioners' sugar"", 'eggs', 'cup All-purpose flour', '¾ cup lemon juice', 'teaspoon Grated lemon rind', 'cup Sugar', 'cup Unsalted butter, cut into small pieces  mL', '½ tsp vanilla essence']",45,Hard,https://spoonacular.com/recipeImages/649794-556x370.jpg,"['teaspoon baking powder', ""cup confectioners' sugar"", 'eggs', 'cup all-purpose flour', '¾ cup lemon juice', 'teaspoon grated lemon rind', 'cup sugar', 'cup unsalted butter cut into small pieces  ml', '½ tsp vanilla essence']",[],"['sugar', 'eggs', 'flour', 'lemon', 'lemon', 'sugar', 'unsalted, butter']"
Lemon Squares,"['teaspoon baking powder', 'eggs', 'Lemon juice,from  lemons', 'teaspoon Lemon peel,grated', 'cup powdered sugar', 'teaspoon Salt', 'tablespoons Sugar', 'cup Unsalted butter, cut into small pieces  mL']",45,Hard,https://spoonacular.com/recipeImages/649795-556x370.jpg,"['teaspoon baking powder', 'eggs', 'lemon juicefrom  lemons', 'teaspoon lemon peelgrated', 'cup powdered sugar', 'teaspoon salt', 'tablespoons sugar', 'cup unsalted butter cut into small pieces  ml']",[],"['eggs', 'lemon, lemons', 'lemon', 'sugar', 'salt', 'sugar', 'unsalted, butter']"
Lemon Thumbprint Cookies,"['ounces Butter melted', 'Egg yolks', '½ cups all-purpose flour', '½ cup granulated sugar', '½ teaspoon kosher salt', 'cup lemon curd (homemade or purchased)', 'tablespoon fresh lemon juice', 'zest of  lemon']",45,Easy,https://spoonacular.com/recipeImages/649808-556x370.jpg,"['ounces butter melted', 'egg yolks', '½ cups all-purpose flour', '½ cup granulated sugar', '½ teaspoon kosher salt', 'cup lemon curd (homemade or purchased)', 'tablespoon fresh lemon juice', 'zest of  lemon']",[],"['butter', 'egg', 'flour', 'sugar', 'salt', 'lemon', 'lemon', 'lemon']"
